Date,mom_21d_NSE,vol_21d_avg,VIX,corr_NSE_IEF_21d
2022-05-13,-0.07062844421478429,0.13367797851860322,28.8700008392334,0.011304392717484166
2022-05-16,-0.07499970875780909,0.13369198220827402,27.46999931335449,0.08553398688370839
2022-05-17,-0.04284773715270989,0.14319233881940943,26.100000381469727,-0.08650432196387275
2022-05-18,-0.035799500608647984,0.14162317458279192,30.959999084472656,-0.059306949623242386
2022-05-19,-0.05956822040889798,0.15216510301951716,29.350000381469727,-0.11078960935420601
2022-05-20,-0.018488455576693485,0.15770706156485714,29.43000030517578,-0.06324055342770707
2022-05-23,-0.032092094515708686,0.15592807821290708,28.479999542236328,-0.11147669259450259
2022-05-24,-0.052461306565667186,0.15586673500777645,29.450000762939453,-0.07471554257856794
2022-05-25,-0.04587397158526328,0.15446974037914143,28.3700008392334,-0.07859897122371319
2022-05-26,-0.024130514613429882,0.14981430269251308,27.5,-0.04362262826116556
2022-05-27,-0.02737488443885938,0.14788270763662278,25.71999931335449,-0.10093152084813437
2022-06-01,-0.021621954915328187,0.14764357725956997,25.690000534057617,-0.12181507398185146
2022-06-02,-0.02732770052851439,0.1484641628601793,24.71999931335449,-0.10439318685046363
2022-06-03,-0.021661639915872687,0.14858177574838663,24.790000915527344,-0.1310730677162006
2022-06-06,-0.020593598588598584,0.14408989357070354,25.06999969482422,-0.13647911902297533
2022-06-07,-0.03018535602989439,0.14288262914129526,24.020000457763672,-0.1561078750548723
2022-06-08,-0.017450829000366787,0.13995590676627004,23.959999084472656,-0.23276793952352334
2022-06-09,-0.0033402125065077892,0.13585099491552002,26.09000015258789,-0.21887362033740967
2022-06-10,-0.016451907428357886,0.14198515017631477,27.75,-0.06975205638278892
2022-06-13,-0.03868373230673118,0.163608661561579,34.02000045776367,0.1943484289292319
2022-06-14,-0.018906795845575183,0.1575010364547298,32.689998626708984,0.26568889312223637
2022-06-15,-0.019812808128440187,0.1627549619738762,29.6200008392334,0.22320523357168445
2022-06-16,-0.04497164254136388,0.16714049298865774,32.95000076293945,0.12846667168680265
2022-06-17,-0.07533098025216428,0.15858653660507216,31.1299991607666,0.2560855788803887
2022-06-22,-0.08868596789459939,0.16174423317816103,28.950000762939453,0.16012078735504828
2022-06-23,-0.05253743233859039,0.15595571969644198,29.049999237060547,0.25435509978981635
2022-06-24,-0.0718942777374277,0.1458329737436277,27.229999542236328,0.17897218353829933
2022-06-27,-0.06030282897041039,0.14715985273802898,26.950000762939453,0.13646627165096908
2022-06-28,-0.053618991170047384,0.1449736996521224,28.36000061035156,0.16260162288901642
2022-06-29,-0.050667892553402386,0.14557626015098168,28.15999984741211,0.16023927288606693
2022-06-30,-0.060828748853660485,0.1454061348833056,28.709999084472656,0.16944201668170847
2022-07-01,-0.07382817486725698,0.14450164705504562,26.700000762939453,0.16819924353314475
2022-07-06,-0.05884018958631258,0.15016817730910384,26.729999542236328,0.08041763316756026
2022-07-07,-0.056280309179443586,0.14873268059858302,26.07999992370605,0.02952871723783206
2022-07-08,-0.04822747370456759,0.14912827456743835,24.63999938964844,0.002788274464414271
2022-07-11,-0.047621288747778684,0.14931148890672205,26.170000076293945,0.01742542534120192
2022-07-12,-0.04810490511857218,0.14823804773286753,27.290000915527344,0.023498786586351003
2022-07-13,-0.05016086811600018,0.1489796564681208,26.81999969482422,0.013157042352592633
2022-07-14,-0.05933817837230718,0.15027273268679645,26.399999618530277,0.018587687471449562
2022-07-15,-0.03551629604708659,0.1431125093823812,24.229999542236328,-0.06003977875607067
2022-07-18,0.0054038439438475125,0.12094345014831509,25.299999237060547,-0.5368497484996398
2022-07-19,0.011893573261417413,0.11944195570423023,24.5,-0.5959707672290256
2022-07-20,0.02540960651210581,0.11451506144842544,23.8799991607666,-0.6163013006961741
2022-07-21,0.05186016920358361,0.10938493572903857,23.11000061035156,-0.5603873799434775
2022-07-22,0.06309178693158961,0.11023236435299062,23.030000686645508,-0.5124463569010568
2022-07-25,0.07231177791757791,0.10310415361658003,23.36000061035156,-0.333273362417924
2022-07-26,0.05416697957562601,0.10437937493170206,24.690000534057617,-0.34021655991376837
2022-07-27,0.05457882367397601,0.1068380916150213,23.239999771118164,-0.30224207184829993
2022-07-28,0.06330130659663491,0.11352891351409593,22.32999992370605,-0.11298694547409163
2022-07-29,0.075571091266578,0.11544023013244985,21.32999992370605,-0.12571648614825987
2022-08-01,0.0893400628703449,0.11550366714407632,22.84000015258789,-0.05816816734228258
2022-08-02,0.09084513561117852,0.11903243354091436,23.93000030517578,0.0336212030809246
2022-08-03,0.09509257368250641,0.11687078474806041,21.950000762939453,0.08881233949610433
2022-08-04,0.0834841812798336,0.11446669277475031,21.440000534057617,0.14024122975640424
2022-08-05,0.07546582833430311,0.12047628012939,21.149999618530277,0.20265208974403465
2022-08-08,0.0773521014592558,0.12101950773471708,21.290000915527344,0.23275528143746732
2022-08-11,0.0846966497396756,0.1206359556693906,20.200000762939453,0.23579548333475178
2022-08-12,0.0966837891710872,0.11764579017727934,19.530000686645508,0.27459589749944013
2022-08-17,0.10906116840818651,0.11709246889222708,19.899999618530277,0.3164932415794793
2022-08-18,0.11149880011680652,0.11204740039752607,19.559999465942383,0.273795757871475
2022-08-19,0.09349603414648561,0.11937558994966264,20.600000381469727,0.3572288515706843
2022-08-22,0.06411768312155801,0.12499426798978674,23.799999237060547,0.4126115342585523
2022-08-23,0.06526357387335681,0.12524886801654067,24.11000061035156,0.4139275925750053
2022-08-24,0.055850507640346304,0.12224091256619485,22.81999969482422,0.43255916187908355
2022-08-25,0.04605759633267261,0.11880361063287846,21.780000686645508,0.37561148698612773
2022-08-26,0.04128193589638701,0.11884605664887632,25.559999465942383,0.3545473339876957
2022-08-29,0.03247712267409261,0.12214387138263773,26.209999084472656,0.37592036636444026
2022-08-30,0.06682191178487182,0.12938280852121212,26.209999084472656,0.35914162722761184
2022-09-02,0.057094283378849815,0.12920552463435442,25.46999931335449,0.3246304753701981
2022-09-07,0.03817972319382212,0.12439933927043245,24.63999938964844,0.19539410376971833
2022-09-08,0.03460806416421881,0.12404043444873837,23.61000061035156,0.16614990494048745
2022-09-09,0.026010319557964918,0.12170673194686565,22.790000915527344,0.11688038237671716
2022-09-12,0.03145812062584381,0.11817319442634842,23.8700008392334,0.11089882608574377
2022-09-13,0.03642589421711192,0.121329792905935,27.270000457763672,0.08015442710226188
2022-09-14,0.033103823074387514,0.11626094137424865,26.15999984741211,0.0844158306183915
2022-09-15,0.025169790973380818,0.11642757812537152,26.270000457763672,0.1097703996916943
2022-09-16,-0.0017130114092367872,0.11930304248096284,26.299999237060547,0.0038803259462217737
2022-09-19,-0.0035738091749930867,0.11823947415461115,25.76000022888184,0.03972162200306194
2022-09-20,0.005160276872535613,0.11788613976004629,27.15999984741211,-0.034772402478138564
2022-09-21,-0.007003619550642787,0.11801681899831191,27.989999771118164,-0.0276395720032576
2022-09-22,-0.012696163884400986,0.1231142358521266,27.350000381469727,0.03206061955187714
2022-09-23,-0.01890995338535339,0.1277249049641752,29.920000076293945,-0.08214649223346746
2022-09-26,-0.021832206180526486,0.13521290766361527,32.2599983215332,0.10260211300383136
2022-09-27,-0.027305802529491587,0.13422062979446173,32.599998474121094,0.10076291854267694
2022-09-28,-0.037653872809263286,0.15236656682280525,30.18000030517578,-0.0212163024330488
2022-09-29,-0.035361901018832485,0.1511945219766713,31.84000015258789,-0.007042803640979461
2022-09-30,-0.02114768328593329,0.15316560329616222,31.6200008392334,-0.016730732445396204
2022-10-03,-0.01922180699731299,0.16281777883998727,30.100000381469727,-0.12309071448629416
2022-10-04,-0.022024167156194388,0.16254981310315297,29.06999969482422,-0.09709438104082993
2022-10-07,-0.02282312132535379,0.16292926122554416,31.36000061035156,-0.10135821353470344
2022-10-10,-0.02531717599904739,0.16358324928936038,32.45000076293945,-0.09264320223915486
2022-10-11,-0.05020607205113739,0.1639960617804097,33.630001068115234,-0.10891063958021104
2022-10-12,-0.0439357882023487,0.16539770194516,33.56999969482422,-0.08356305290280147
2022-10-13,-0.05609539197338399,0.1648724829211371,31.940000534057617,-0.07392876807531401
2022-10-14,-0.053501434104720386,0.16540601198253888,32.02000045776367,-0.07853973128591804
2022-10-17,-0.042514790949032794,0.16659436772507166,31.3700008392334,-0.06327222632607202
2022-10-18,-0.02540563983054139,0.16409073188612325,30.5,-0.045064235637234176
2022-10-19,-0.004384644200699788,0.16283649073859852,30.76000022888184,-0.03504083192340494
2022-10-20,-0.006636963135898388,0.16304961274587737,29.979999542236328,-0.041414385682815885
2022-10-21,-0.016882630534522988,0.16490205991594156,29.690000534057617,-0.012037546793483168
2022-10-24,-0.0026234997582718893,0.1649983214074914,29.850000381469727,0.004924085414623273
2022-10-25,-0.001818342899598589,0.16473213228625236,28.459999084472656,-0.06231440283354372
2022-10-28,0.018292860870362214,0.15885279416305387,25.75,-0.05399262086132409
2022-10-31,0.04899987184662341,0.15036290025218144,25.8799991607666,-0.3122046968510747
2022-11-01,0.05689090341465231,0.15082898407659517,25.809999465942383,-0.3319989034161801
2022-11-02,0.06222542775433991,0.13484546454955249,25.86000061035156,-0.19809392925030114
2022-11-03,0.06296191388042671,0.1348088382197051,25.299999237060547,-0.20270680610854616
2022-11-04,0.05023341158707751,0.14258235785186626,24.549999237060547,-0.1936933146101244
2022-11-07,0.06713303676997351,0.1287143712256633,24.350000381469727,-0.0005396629378325836
2022-11-10,0.037358935498875714,0.1426133603984355,23.530000686645508,-0.29177633785783746
2022-11-11,0.056024986245455516,0.14543901309197743,22.520000457763672,-0.29693436337545953
