Date,mom_21d_NSE_zscore,vol_21d_avg_zscore,VIX_zscore,corr_NSE_IEF_21d_zscore,state,prob_state_0,prob_state_1,prob_state_2,max_prob,regime
2017-07-20,0.8610517421808855,-1.7071102375842293,-1.2820453697497256,-1.0686225471780808,2,5.518178350706543e-35,1.1102819040834688e-05,0.9999888971813291,0.9999888971813291,Bear
2017-07-21,0.9439915220327404,-1.6188708148868112,-1.3302789886494597,-0.9195598695785522,2,8.339436301174947e-33,1.0384601525583053e-05,0.9999896153979407,0.9999896153979407,Bear
2017-07-24,0.8875644642410673,-1.7075926211825851,-1.3105798832725348,-0.7280103759734353,2,6.951177412767402e-31,7.052430976765966e-06,0.9999929475683014,0.9999929475683014,Bear
2017-07-25,0.8922804563955425,-1.638394376914227,-1.3073229097319858,-0.2339969463570097,2,6.458248008798726e-25,3.266136856585982e-06,0.9999967338625216,0.9999967338625216,Bear
2017-07-26,1.0933546938761252,-1.563290808276757,-1.2644884033152213,0.0662832055498706,2,1.0993599215666949e-23,3.1199884843831443e-06,0.9999968800123966,0.9999968800123966,Bear
2017-07-27,1.1007533111393524,-1.5645322554411156,-1.1426868606351983,0.175420296386125,2,1.1160552965430316e-23,2.7713488319133356e-06,0.9999972286516116,0.9999972286516116,Bear
2017-07-28,1.23365055181831,-1.5838314615423388,-1.0983470682868235,0.1221703738110195,2,4.137057275638267e-26,4.377463032819483e-06,0.9999956225370029,0.9999956225370029,Bear
2017-07-31,1.4504791264285393,-1.588931106008112,-1.1031362238865692,0.0780241708691933,2,6.299794308356133e-29,8.354324559683086e-06,0.9999916456748635,0.9999916456748635,Bear
2017-08-01,1.5085095602735794,-1.6267885634105663,-1.1405167389288908,-0.0105797711457483,2,1.2793981027613354e-30,1.1150514236243094e-05,0.9999888494861388,0.9999888494861388,Bear
2017-08-02,1.37164250670484,-1.5955688318551278,-1.093897180717002,0.0905173420189227,2,4.441874638830895e-28,6.6737286306915304e-06,0.9999933262720201,0.9999933262720201,Bear
2017-08-03,0.9325725416458516,-1.8895607220201824,-1.054464490450545,0.1553333848773305,2,3.2388143895755754e-26,2.7373463627509445e-06,0.9999972626538869,0.9999972626538869,Bear
2017-08-04,0.9685236869315256,-1.7731965050219087,-1.1479166327477928,0.0463470787545754,2,1.4153324804477676e-25,2.7761963036246254e-06,0.9999972238040182,0.9999972238040182,Bear
2017-08-07,0.9671070350142632,-1.923948834350316,-1.168790497206167,-0.0953542608201318,2,2.389453654880809e-28,3.973565368974106e-06,0.9999960264346376,0.9999960264346376,Bear
2017-08-08,0.4732500923317798,-1.9122414977801467,-0.926565424187516,0.034213020666903,2,5.94280719538597e-24,1.7177150190788438e-06,0.9999982822843068,0.9999982822843068,Bear
2017-08-09,0.2453494443181216,-1.7293920632643651,-0.8900764941352532,-0.0440756026696368,2,6.21951306157905e-21,1.3583405279570565e-06,0.9999986416596716,0.9999986416596716,Bear
2017-08-10,-0.0707648833257679,-1.6136084381326277,0.2619909908270559,-0.6189847590280735,2,1.1096950791944408e-36,7.23244356754867e-05,0.9999276755641536,0.9999276755641536,Bear
2017-08-11,-0.5693672880930987,-1.5836958212148116,0.1378814713443098,-0.4477701995376443,2,2.6473685154333697e-27,1.8657794804924334e-05,0.9999813422049372,0.9999813422049372,Bear
2017-08-14,-0.3285753107902562,-1.427798010559869,-0.6059353609329945,-0.7691967929671942,2,1.0731017780419578e-21,2.5444997724313574e-06,0.9999974555008151,0.9999974555008151,Bear
2017-08-17,-0.3890228057511626,-1.4111627184881996,0.1482792970198274,-0.7056784525895863,2,9.541292853914096e-30,1.7494193188686818e-05,0.9999825058059768,0.9999825058059768,Bear
2017-08-18,-0.3295144832173614,-1.4709286558440404,-0.1540530572404788,-0.3348740011276729,2,1.9876780205100765e-23,3.898364186642917e-06,0.9999961016350015,0.9999961016350015,Bear
2017-08-21,-0.7481621726164179,-1.4744418337253131,-0.4047414956779399,-0.3112692671936942,2,1.0810424066983016e-16,1.281720011611162e-06,0.9999987182808611,0.9999987182808611,Bear
2017-08-22,-0.6463165111885136,-1.4180649404579089,-0.8356121006541579,-0.3710922026134615,2,1.2188845399074727e-13,6.902080842378521e-07,0.9999993097919849,0.9999993097919849,Bear
2017-08-23,-0.5229596179326468,-1.3848994252399247,-0.6234201861608065,0.0492239066771898,2,2.4522481630439457e-13,4.5361907318549834e-07,0.9999995463805255,0.9999995463805255,Bear
2017-08-24,-0.6465702780244785,-1.3862837494234326,-0.6273480370595457,0.0956030798686413,2,3.4154538621671545e-12,3.797225236365735e-07,0.9999996202733011,0.9999996202733011,Bear
2017-08-29,-0.9549047662941104,-1.379653260226514,-0.7509509400878717,-0.159959959002917,2,1.5921218566032445e-10,4.530645292882219e-07,0.9999995467770649,0.9999995467770649,Bear
2017-08-30,-0.8641494092097439,-1.3879736234144755,-0.8625491254892308,-0.7001982471726944,2,6.846622240095976e-14,1.070685609750237e-06,0.9999989293143065,0.9999989293143065,Bear
2017-08-31,-0.7728443266353742,-1.27272285128733,-1.0090026836934587,-0.5963758383698012,2,3.718617940146843e-12,9.348252232396043e-07,0.9999990651708508,0.9999990651708508,Bear
2017-09-01,-0.6049804083697683,-1.243974436083299,-1.1150439844641828,-0.8538851942843968,2,1.2777710461459029e-14,1.5700570424826115e-06,0.9999984299423479,0.9999984299423479,Bear
2017-09-06,-0.8659004965117566,-1.2233970559408598,-0.7611016082491361,-0.7098218833226949,2,1.4154068098117446e-13,1.2282731218464262e-06,0.9999987717263406,0.9999987717263406,Bear
2017-09-07,-0.92664008043523,-1.136923682610523,-0.778833633311647,-0.6426446453962662,2,5.7268595155897355e-12,1.133977294977437e-06,0.9999988660171829,0.9999988660171829,Bear
2017-09-08,-0.8249111091355029,-1.140004390432611,-0.6438449867211837,-0.7146627966597782,2,3.008518057956266e-14,1.415037042188591e-06,0.9999985849636694,0.9999985849636694,Bear
2017-09-11,-0.4543505925290197,-0.8722095614170899,-0.9696126725626564,-0.9339960168620042,2,6.905558658674771e-15,3.110872518469719e-06,0.9999968891273241,0.9999968891273241,Bear
2017-09-12,-0.363315348779606,-0.8937169777566206,-1.0031915686503168,-0.97900871661498,2,5.744088127483825e-16,3.4596272967002326e-06,0.9999965403718125,0.9999965403718125,Bear
2017-09-13,-0.3754437732611883,-0.8301855371571041,-1.0202238485898083,-0.9306702328916384,2,6.132343347876716e-15,3.741029484159056e-06,0.9999962589697079,0.9999962589697079,Bear
2017-09-14,-0.1459582083287371,-0.8651025938366803,-1.0325032352905965,-1.0527416067394495,2,3.965873850263543e-18,4.84115858185961e-06,0.9999951588405425,0.9999951588405425,Bear
2017-09-15,0.0401958869588496,-0.9804374498427948,-1.094012142887688,-0.988268592738068,2,1.1205487556331736e-19,4.520812782346188e-06,0.9999954791867238,0.9999954791867238,Bear
2017-09-18,0.4564846349588742,-1.0020772513438276,-1.0966299558532564,-0.8542217862806687,2,1.9331092397148333e-22,6.049516064765626e-06,0.9999939504833667,0.9999939504833667,Bear
2017-09-19,0.7406727228803633,-1.1473695523732257,-1.087513838780894,-0.7253417710939778,2,2.4873436911923615e-25,6.543801897665984e-06,0.9999934561979366,0.9999934561979366,Bear
2017-09-20,0.4945559133375767,-1.182816866116713,-1.1792455029650648,-0.5265229785081436,2,1.5239607987725568e-20,3.2923507000403157e-06,0.9999967076491513,0.9999967076491513,Bear
2017-09-21,0.4247204383911026,-1.203130676395924,-1.202596087968136,-0.5560130929075915,2,3.414490607732086e-20,3.0452382430840824e-06,0.9999969547617167,0.9999969547617167,Bear
2017-09-22,0.1855289647368767,-0.984588515267672,-1.218808278678866,-0.8327647399671059,2,7.753048107984123e-19,4.85218963118149e-06,0.9999951478102442,0.9999951478102442,Bear
2017-09-25,0.1645361258889113,-0.8674993644931225,-1.071043949879667,-1.0674109191237693,2,6.792767569334608e-21,6.913481266439742e-06,0.9999930865181126,0.9999930865181126,Bear
2017-09-26,0.1306314461988387,-0.802957216313908,-1.0784489238114314,-1.0623880096499203,2,5.520475109013082e-20,7.63583388421006e-06,0.9999923641662956,0.9999923641662956,Bear
2017-09-27,-0.4789718138949668,-0.6897444267787057,-1.1467011659400548,-0.6396379482893594,2,1.3412564444618453e-10,4.184629203363246e-06,0.9999958152362773,0.9999958152362773,Bear
2017-09-28,-0.3994758654577879,-0.6709684356025167,-1.2193148877446078,-0.5840421624839963,2,2.1061779364245676e-10,4.856516768794411e-06,0.9999951432718877,0.9999951432718877,Bear
2017-09-29,-0.0266955569730358,-0.7800839936105589,-1.2260924487926912,-0.2266791670081122,2,6.188608036094837e-11,2.6824271137736726e-06,0.9999973175108207,0.9999973175108207,Bear
2017-10-04,-0.1174688772757164,-0.8051490923239437,-1.19544089351173,-0.2168769662087711,2,1.5684995633633994e-10,2.126177683136321e-06,0.9999978736654935,0.9999978736654935,Bear
2017-10-05,-0.2796820016826135,-0.9457747356732028,-1.2957696862739896,-0.3897366642646994,2,4.876053064546849e-11,1.98438588384635e-06,0.9999980155645652,0.9999980155645652,Bear
2017-10-06,-0.1856817532607638,-0.8861189417327499,-1.185435477653502,-0.227144342577328,2,1.2078390093812616e-10,1.6128547759115326e-06,0.9999983870251802,0.9999983870251802,Bear
2017-10-09,-0.0633607055117054,-0.8260948942833916,-1.0241886814453152,-0.2712065938520439,2,4.253344305356766e-12,1.7922877591429592e-06,0.9999982077076911,0.9999982077076911,Bear
2017-10-10,-0.024481569652834,-0.97070411478169,-1.0808330658959546,-0.4668944009897908,2,1.6798698556317417e-14,1.982228012132352e-06,0.999998017772814,0.999998017772814,Bear
2017-10-11,-0.1246205724406708,-0.932763146489458,-1.132578138174586,-0.5410485497035658,2,8.36521388062821e-14,2.2914022522087774e-06,0.9999977085980267,0.9999977085980267,Bear
2017-10-12,-0.0172196634820819,-1.049804937582662,-1.116399635415098,0.301818273390973,2,7.887979023301561e-10,4.967768317755015e-07,0.9999995024337623,0.9999995024337623,Bear
2017-10-13,-0.0617049921536699,-0.99418125601293,-1.1843140850649552,1.0562578172071253,2,3.0700986184293e-06,1.3524221140023046e-07,0.9999967946584077,0.9999967946584077,Bear
2017-10-16,0.1435942967665119,-0.9760766388482623,-1.1119396242357436,0.8725441947552777,2,8.308733620906968e-08,2.3942487621739076e-07,0.9999996774877737,0.9999996774877737,Bear
2017-10-17,0.1333875710118401,-0.9707587911671628,-1.016511699571098,0.8682462089307502,2,3.720840350567406e-08,2.207908910025329e-07,0.9999997420000333,0.9999997420000333,Bear
2017-10-18,0.073879703099035,-0.966079769044092,-1.070803219633477,0.966238655957532,2,3.0975016548653095e-07,1.7854925392259587e-07,0.9999995116996898,0.9999995116996898,Bear
2017-10-19,-0.2792752378778179,-1.017361198468535,-1.0735560014088084,1.2323917746919872,2,1.3552658072062814e-05,6.286551630887438e-08,0.9999863844767933,0.9999863844767933,Bear
2017-10-24,-0.2032957806977333,-0.9909271551464172,-0.8125014016530021,1.0923960197855964,2,4.850000864847616e-07,8.351207947708299e-08,0.9999994314877565,0.9999994314877565,Bear
2017-10-25,0.0464976780392618,-0.9830675404724072,-0.7950253461527511,0.894402108917654,2,7.370975097572514e-09,1.6777202662625025e-07,0.9999998248568016,0.9999998248568016,Bear
2017-10-26,0.2259165762815234,-0.961384993676293,-0.7775872685547403,0.7912480130588009,2,3.3678847241517894e-10,2.6816153147009813e-07,0.9999997315008292,0.9999997315008292,Bear
2017-10-27,0.5979676611039015,-1.1415061504689348,-1.1270422594913097,1.231774473664253,2,8.970729204455914e-10,1.777927977795479e-07,0.9999998213097729,0.9999998213097729,Bear
2017-10-30,0.9559098009173698,-1.3196782651915684,-0.9614762603917766,2.0843162805722617,2,2.288980525247391e-11,4.7042264888980365e-08,0.9999999529354693,0.9999999529354693,Bear
2017-10-31,0.8829387306555375,-1.3955009364089674,-1.0346951181817508,2.0730768612461423,2,3.761557418115057e-11,3.821874194709269e-08,0.9999999617430156,0.9999999617430156,Bear
2017-11-01,1.53266475930616,-1.714713358195996,-1.0282614790163087,0.6631720729266589,2,2.5981685056837663e-26,4.256776955220273e-06,0.9999957432227908,0.9999957432227908,Bear
2017-11-02,1.392904360885656,-1.6891292057386469,-1.0895630419262792,0.5339158633378067,2,3.578970829806504e-25,3.3643752525195572e-06,0.9999966356246865,0.9999966356246865,Bear
2017-11-03,1.40958461054551,-1.688153935813481,-1.271905178190651,0.5200545001275547,2,5.5846946478224716e-24,3.1044941479296764e-06,0.9999968955065001,0.9999968955065001,Bear
2017-11-06,1.2526833684522454,-1.6243737670803091,-1.2085764442374485,0.5004920864372887,2,1.933873714155786e-22,2.175695551746535e-06,0.9999978243036843,0.9999978243036843,Bear
2017-11-07,1.057050856044243,-1.5256713036502798,-1.0919142185403232,0.3616034387186321,2,1.1939415858110576e-21,1.8254417905996609e-06,0.9999981745584882,0.9999981745584882,Bear
2017-11-08,0.6834291726655691,-1.5466401117119752,-1.1156068702582114,0.8514391290277732,2,4.466540563143153e-15,3.169972267143624e-07,0.999999683002948,0.999999683002948,Bear
2017-11-09,0.6732826006280521,-1.5890767581431495,-0.9456681196801632,0.8704824232441198,2,1.7690527067088144e-16,3.453182114988719e-07,0.9999996546812923,0.9999996546812923,Bear
2017-11-10,0.629614398483219,-1.457378898544736,-0.7598212149592842,0.849323751332095,2,1.2018653617801567e-16,3.9404843710633864e-07,0.9999996059524031,0.9999996059524031,Bear
2017-11-13,0.4601491357190365,-1.382191230411122,-0.7097928296551391,1.018844715570005,2,2.6299173120269392e-14,2.1074892503875628e-07,0.9999997892519099,0.9999997892519099,Bear
2017-11-14,0.0549174724476244,-1.454194648880996,-0.6878923821983095,0.7126701151541296,2,8.647107493999931e-14,2.1883545541133174e-07,0.9999997811646848,0.9999997811646848,Bear
2017-11-15,-0.320098399775422,-1.516400836748909,-0.3267965350118081,-0.219761000332232,2,6.369917448141747e-21,1.9592143846752054e-06,0.9999980407848036,0.9999980407848036,Bear
2017-11-16,-0.2299790569111013,-1.4969250265381104,-0.6472594766126446,-0.4131726756685707,2,1.0512412484447613e-19,1.3911693095205672e-06,0.9999986088305959,0.9999986088305959,Bear
2017-11-17,-0.0561079763919461,-1.3533922391246955,-0.7237747950926887,-0.2014355507942893,2,1.3556660712604483e-17,9.579903341065725e-07,0.9999990420096806,0.9999990420096806,Bear
2017-11-20,0.0471784452932188,-1.2237996937183608,-0.9054767745439196,-0.3751465842689206,2,2.43678926783143e-17,1.2817800487794819e-06,0.9999987182208344,0.9999987182208344,Bear
2017-11-21,0.29435520849726,-1.2870728351512395,-1.1193572383508297,-0.2856568907108596,2,8.670973014310652e-18,1.4405985655422265e-06,0.9999985594014478,0.9999985594014478,Bear
2017-11-22,0.2735637241536026,-1.2332350938801009,-1.082266309910907,-0.149239524644145,2,2.582467905486645e-16,1.1688833533743494e-06,0.9999988311162734,0.9999988311162734,Bear
2017-11-27,0.0652732786293099,-1.2892362070578327,-1.0827196612058398,0.106973594605666,2,2.908200306654467e-13,5.420469111926845e-07,0.9999994579522186,0.9999994579522186,Bear
2017-11-28,-0.1406590548356791,-1.3797980445239766,-1.043436280913855,0.2756752000928263,2,1.2076175991126777e-11,2.9205967452787513e-07,0.9999997079285521,0.9999997079285521,Bear
2017-11-29,-0.1091686716949266,-1.3383120018169568,-0.8850152712954809,0.4556494191897057,2,1.2871006157109324e-11,2.3465663436979323e-07,0.9999997653303856,0.9999997653303856,Bear
2017-11-30,-0.575747146313495,-1.162226666673901,-0.7480132328721248,0.931104856202857,2,3.3720065290523545e-07,7.00423525939846e-08,0.9999995927574593,0.9999995927574593,Bear
2017-12-01,-0.7823238837116883,-1.0631665830449402,-0.711953828466203,0.3334976944983734,2,1.044813814120098e-07,2.296899830433251e-07,0.9999996658280556,0.9999996658280556,Bear
2017-12-04,-1.0427309871253907,-1.1684374833286009,-0.652518135360821,0.1614465811541217,2,5.4789397585756244e-08,2.8197098978930343e-07,0.9999996632396345,0.9999996632396345,Bear
2017-12-05,-1.0228623364613276,-1.128048869361998,-0.7338290404921896,0.1664752174300994,2,2.4310486533451726e-07,2.7460249216873973e-07,0.9999994822921029,0.9999994822921029,Bear
2017-12-06,-1.2977369437104578,-1.12827827366814,-0.805613721802433,-0.1534866654811401,2,7.983808363915375e-07,4.851240881396658e-07,0.9999987164946157,0.9999987164946157,Bear
2017-12-07,-0.9612550601526824,-0.9056782204972698,-1.0061366231064348,-0.4503505537414676,2,4.4511293945674855e-08,1.2454699179651352e-06,0.9999987100190217,0.9999987100190217,Bear
2017-12-08,-0.4264529248364694,-0.8780375474841593,-1.140374393939206,-0.4533707826657185,2,1.1060954504851234e-10,1.861807949093742e-06,0.9999981380805419,0.9999981380805419,Bear
2017-12-11,-0.1501555828974995,-0.8762226916525847,-1.1944719068911824,-0.55808922969943,2,4.021424892178041e-13,2.8667720302962974e-06,0.9999971332276965,0.9999971332276965,Bear
2017-12-12,-0.3849027392346729,-0.8500040829641775,-1.0564639585870108,-0.4345584763326238,2,5.0306146937646057e-11,1.7787091869275156e-06,0.9999982212409481,0.9999982212409481,Bear
2017-12-13,-0.5456399417421068,-0.830990409334882,-0.9938372356422362,-0.5806914103871263,2,3.966045491696845e-11,1.9879412747764675e-06,0.999998012019362,0.999998012019362,Bear
2017-12-14,-0.1267506159541974,-0.8629990322265708,-0.9196881315714588,-0.7776684463780665,2,1.9919521332675767e-16,3.066672125700298e-06,0.99999693332863,0.99999693332863,Bear
2017-12-15,0.1939173129270104,-0.8326178769585668,-1.1688593376381229,-0.7304300804248198,2,4.237480252278664e-17,5.57028935853756e-06,0.9999944297115307,0.9999944297115307,Bear
2017-12-18,0.5273292264605425,-0.8524745339547404,-1.140963098599821,-0.5615901023275798,2,1.027211158812693e-18,6.269114529894299e-06,0.9999937308854046,0.9999937308854046,Bear
2017-12-19,0.4614671810380195,-0.844092561640811,-1.0219337744549557,-0.5923451371108868,2,4.893470031941617e-19,5.236186948616799e-06,0.9999947638126042,0.9999947638126042,Bear
2017-12-20,0.2256181145666375,-0.9737495751608908,-1.09283466688239,-0.6265305486598169,2,7.166036402445644e-18,3.365043479454197e-06,0.9999966349571198,0.9999966349571198,Bear
2017-12-21,0.1744785535151349,-1.0985214752348067,-1.114354330800431,-0.6237711387754644,2,3.145851448549668e-18,2.6041903401368455e-06,0.9999973958090126,0.9999973958090126,Bear
2017-12-22,0.2380332777326741,-1.0605362943261551,-1.046927301959918,-0.5802700932137417,2,1.627878765611203e-18,2.6745051542990393e-06,0.9999973254943437,0.9999973254943437,Bear
2017-12-26,0.2978952513858627,-1.1146824152471817,-0.9633438715830938,-0.6732623894186465,2,5.863499350513251e-21,3.0273399718711324e-06,0.9999969726605181,0.9999969726605181,Bear
2017-12-27,0.1641640986743632,-1.056786057492381,-0.9104174089955314,-0.8217895132541764,2,4.968686107853975e-21,3.327301931444925e-06,0.9999966726973856,0.9999966726973856,Bear
2017-12-28,0.2082205211180028,-1.0344810269273677,-0.9770019698732312,-0.7774439947205497,2,2.3928661091917332e-20,3.447778400597204e-06,0.9999965522224875,0.9999965522224875,Bear
2017-12-29,0.3712458262810248,-1.038141197955812,-0.7741780076245627,-0.7553188186303286,2,2.641725800016634e-23,4.118396307169271e-06,0.9999958816036493,0.9999958816036493,Bear
2018-01-02,0.4998382104665665,-1.0776615326492756,-1.0705920480266422,-1.033321866609317,2,1.1155455653377095e-25,7.181826380977679e-06,0.9999928181735921,0.9999928181735921,Bear
2018-01-03,0.7874125637820356,-1.2046970425422414,-1.2138268769077163,-0.5526633243640716,2,1.2018866940838986e-23,5.66936880642309e-06,0.9999943306317347,0.9999943306317347,Bear
2018-01-04,0.9331028348873996,-1.196649519277461,-1.1951558500581383,-0.562349658119275,2,2.6523109917362913e-25,7.601069474692519e-06,0.9999923989305561,0.9999923989305561,Bear
2018-01-05,1.0998652008016498,-1.2579377765384248,-1.192925514407959,-0.5666138437213054,2,9.244377128310512e-28,1.0320896923070931e-05,0.9999896791037471,0.9999896791037471,Bear
2018-01-08,1.470380827033615,-1.3498223121724986,-1.12061945017034,-0.2414053648058864,2,8.500785083258669e-30,1.4256640898870548e-05,0.9999857433592659,0.9999857433592659,Bear
2018-01-09,1.1665692947899908,-1.5984092850813183,-0.9878086358927508,0.1095954693249805,2,1.1897067909250956e-26,4.317867933725818e-06,0.9999956821322936,0.9999956821322936,Bear
2018-01-10,0.8841341683062699,-1.656111279723514,-1.0470905420008527,0.0941214791618653,2,6.310688205162731e-24,2.179290838199355e-06,0.999997820709369,0.999997820709369,Bear
2018-01-11,0.7801505761709839,-1.7189496622299214,-1.0313909622279998,0.1054164813282486,2,1.543551314778535e-23,1.8335012841498208e-06,0.9999981664985609,0.9999981664985609,Bear
2018-01-12,1.0782002831190982,-1.7258117904100894,-0.964318962174436,-0.0674120366397857,2,4.5312597014516516e-29,5.438279502568472e-06,0.9999945617203221,0.9999945617203221,Bear
2018-01-17,1.4306310549651544,-1.6791122713453843,-0.5534438210032343,0.4295190611687505,2,3.899164897577921e-32,1.2878636739629269e-05,0.9999871213632858,0.9999871213632858,Bear
2018-01-18,1.3403477472365708,-1.6722520777950898,-0.4802692815271309,0.3912846310012426,2,2.4735999899681137e-32,1.3292006501772229e-05,0.999986707994258,0.999986707994258,Bear
2018-01-19,1.3174564465197485,-1.6684664174304162,-0.7024670715212665,0.0838439718324839,2,2.1417566608807476e-32,1.1862546158249212e-05,0.9999881374545677,0.9999881374545677,Bear
2018-01-22,1.347381658678627,-1.6600946727528585,-0.7579181434975234,0.2446228247854858,2,2.3544629544386232e-30,8.29384318926873e-06,0.9999917061575768,0.9999917061575768,Bear
2018-01-23,1.4413541984666145,-1.60622441054779,-0.7406051109563715,1.4121574346095631,2,1.584880739811179e-21,1.0719686694595035e-06,0.9999989280319203,0.9999989280319203,Bear
2018-01-24,1.4936938000030189,-1.5469073125010162,-0.6529575514168597,1.2459000350110556,2,2.6380930298850824e-23,1.9169072659182445e-06,0.9999980830925962,0.9999980830925962,Bear
2018-01-25,1.4597679457627095,-1.4375082565297832,-0.626439244432374,1.0388020578473791,2,1.6352595695499433e-23,2.4710560549879906e-06,0.9999975289441472,0.9999975289441472,Bear
2018-01-30,1.1178417491919497,-1.300669346004298,0.1284209666726338,1.3409301045764288,2,1.9393707910698737e-26,3.5416624564392277e-06,0.9999964583374965,0.9999964583374965,Bear
2018-01-31,0.960471808953166,-1.2865832659497969,-0.165656529781272,1.223515347088037,2,1.1098131088081408e-21,1.1264583158013338e-06,0.9999988735423336,0.9999988735423336,Bear
2018-02-01,1.038813032207869,-1.3254645143317845,-0.182002727947024,2.2029062847509677,2,1.9727810090378727e-18,3.23693639031002e-07,0.9999996763072501,0.9999996763072501,Bear
2018-02-02,0.4225370294245815,-0.6336790552217405,0.7222934307766726,2.604257236748897,2,3.533695407656643e-35,0.00035042624344488164,0.9996495737568633,0.9996495737568633,Bear
2018-02-05,0.0412203879641925,-0.4572374172163866,5.319528029936001,1.0809751991315557,1,2.621820834232441e-186,1.0,1.8971302880387655e-19,1.0,Crisis
2018-02-06,-0.1649724824435426,-0.3300801960918894,3.5868868448308957,1.385336807377595,1,2.3067466788946716e-109,0.9999999999035936,9.663482066768933e-11,0.9999999999035936,Crisis
2018-02-07,-0.2242814460729116,-0.3161322949703306,3.0482769887441754,1.41266276776026,1,2.7813133717892234e-90,0.9999999520496214,4.7949720250102035e-08,0.9999999520496214,Crisis
2018-02-08,-0.1236372751960574,-0.2936496742044209,4.287767580534865,1.5282253251472284,1,1.167199147762054e-127,1.0,1.9561496277112848e-14,1.0,Crisis
2018-02-09,-0.5863093247928166,-0.2361753166492582,3.271405599915694,1.582769132583176,1,5.082609276339408e-84,0.999994881065873,5.118934760844324e-06,0.999994881065873,Crisis
2018-02-12,-0.5313534120838086,-0.2011628364685317,2.4893691276157743,1.5931976359590427,1,4.311493867970007e-52,0.9088721712172546,0.09112782878330565,0.9088721712172546,Crisis
2018-02-15,-0.4483876471316101,-0.2298126201275254,1.0497442619997577,1.734850800116196,2,7.114729264420713e-20,0.001645129005834672,0.9983548709935153,0.9983548709935153,Bear
2018-02-16,-0.68142220879035,-0.170843627868204,1.121087133812813,1.4702184173748003,2,7.197013285448952e-19,6.679896425503857e-06,0.9999933201038682,0.9999933201038682,Bear
2018-02-21,-0.631242866165285,-0.1509967445594708,1.2429732907761109,1.3412749143908314,2,6.925296497655624e-21,2.3497542580616287e-06,0.9999976502449821,0.9999976502449821,Bear
2018-02-22,-0.7480313344798248,-0.2471436528126803,0.9533354849764606,1.322640805698223,2,5.712555928752135e-17,8.33451592982644e-07,0.9999991665484975,0.9999991665484975,Bear
2018-02-23,-0.6866747759022154,-0.2437208777489511,0.4583666583610422,1.8056270314543368,2,4.2706441232519347e-11,8.277372524583001e-08,0.9999999171832349,0.9999999171832349,Bear
2018-02-26,-0.5179313046445562,-0.2079786112310969,0.3050064046750905,1.9800221185521163,2,7.728743527717843e-10,5.116828475160107e-08,0.9999999480587589,0.9999999480587589,Bear
2018-02-27,-0.79043731390804,-0.1720422708470176,0.923274784695979,2.1765214219390674,2,1.7534550412483724e-16,1.0334626923748444e-07,0.9999998966541224,0.9999998966541224,Bear
2018-02-28,-1.132850390802891,-0.1919452563626209,1.200929934951418,2.0892320296281053,2,6.610265957447844e-20,3.067935107368145e-07,0.9999996932056563,0.9999996932056563,Bear
2018-03-01,-1.517071280892893,-0.2953601285009585,1.7771282264335673,1.770943034069306,2,5.644457739685231e-29,1.2759794180392034e-05,0.9999872402054351,0.9999872402054351,Bear
2018-03-06,-1.812578554079004,-0.2973447149985318,0.8650314373169046,1.8039598217234365,2,2.92136560321974e-15,2.147384699225081e-07,0.999999785261048,0.999999785261048,Bear
2018-03-07,-2.0224428762365507,-0.2869275972232693,0.7311936398020397,1.7676104588182573,2,8.73656926591041e-14,1.7474387046896942e-07,0.9999998252551603,0.9999998252551603,Bear
2018-03-08,-1.5769721079799088,-0.230871378475258,0.4602294233036337,1.8317703965002945,2,7.282602240624109e-11,7.022588569377e-08,0.999999929701519,0.999999929701519,Bear
2018-03-09,-1.5607513309950118,-0.272680394605053,0.0385992403923816,1.794915572230671,2,9.886216252148242e-08,4.579436787333687e-08,0.9999998553430591,0.9999998553430591,Bear
2018-03-12,-1.0119129252728272,-0.1022477557080844,0.2915145348769591,2.0947120305442795,2,1.7714921181334899e-09,3.634948017462195e-08,0.9999999618794398,0.9999999618794398,Bear
2018-03-13,-0.347311246560149,-0.5215413668181684,0.4178150126599874,1.568248358816182,2,3.1864832299924877e-13,1.5084488685331545e-07,0.9999998491548581,0.9999998491548581,Bear
2018-03-14,-0.1469712517188898,-0.6808344568107111,0.6128609245590706,2.460143029842404,2,1.492070195435616e-17,4.510992871476699e-08,0.9999999548908828,0.9999999548908828,Bear
2018-03-15,0.1575010578479962,-0.935213757285054,0.4700820188644144,1.877363019170759,2,5.819329055492367e-19,2.450584086342488e-07,0.9999997549421396,0.9999997549421396,Bear
2018-03-16,-0.2296371991871833,-0.8172009661634316,0.2940224582596105,2.0786328582098514,2,3.485630909061962e-14,4.275957377887342e-08,0.999999957241017,0.999999957241017,Bear
2018-03-19,-0.7674993713216662,-0.8181938620204049,1.0096858539113498,2.193889778071717,2,1.8856474268283127e-22,3.143089573604943e-07,0.9999996856914134,0.9999996856914134,Bear
2018-03-20,-0.3637303626107016,-0.8597419118151364,0.8260567671179277,1.805122005535083,2,3.119535036632649e-21,5.466450314751291e-07,0.9999994533556349,0.9999994533556349,Bear
2018-03-21,-0.5026814800173341,-0.6242225872631505,0.7494718693460378,1.928059864622269,2,1.3298270068167212e-17,5.786568469617691e-07,0.9999994213432584,0.9999994213432584,Bear
2018-03-22,-0.7301720934829692,-0.5969328626565783,1.9636849908670624,1.7437568404408053,2,3.5919662414061726e-38,0.0007552175954188249,0.9992447824053431,0.9992447824053431,Bear
